ridership_route_code,current_garage,year_month,day_type,on_time_percent,avg_riders,day_count,daily_trip_dist,daily_trip_count,year,month,current_garage_code,day_type_code
083,West Mifflin,202008,WEEKDAY,0.7272,1271,21,1425.996,198,2020,08,4,2
083,West Mifflin,202008,WEEKDAY,0.7272,1271,21,475.332,66,2020,08,4,2
086,East Liberty,202008,SAT.,0.5287,1441,5,2387.07,270,2020,08,1,0
086,East Liberty,202008,SAT.,0.5287,1441,5,795.69,90,2020,08,1,0
086,East Liberty,202008,SUN.,0.521,912,5,1697.472,192,2020,08,1,1
086,East Liberty,202008,SUN.,0.521,912,5,565.824,64,2020,08,1,1
086,East Liberty,202008,WEEKDAY,0.5759,1181,21,1167.012,132,2020,08,1,2
086,East Liberty,202008,WEEKDAY,0.5759,1181,21,760.326,86,2020,08,1,2
087,East Liberty,202008,SAT.,0.7209,375,5,1074.192,138,2020,08,1,0
087,East Liberty,202008,SAT.,0.7209,375,5,358.064,46,2020,08,1,0
087,East Liberty,202008,SUN.,0.7881,125,5,467.04,60,2020,08,1,1
087,East Liberty,202008,SUN.,0.7881,125,5,155.68,20,2020,08,1,1
087,East Liberty,202008,WEEKDAY,0.7728,795,21,1954.428,249,2020,08,1,2
087,East Liberty,202008,WEEKDAY,0.7728,795,21,813.54,104,2020,08,1,2
088,East Liberty,202008,SAT.,0.5702,880,5,1491.012,252,2020,08,1,0
088,East Liberty,202008,SAT.,0.5702,880,5,497.004,84,2020,08,1,0
088,East Liberty,202008,SUN.,0.3948,901,5,1304.862,222,2020,08,1,1
088,East Liberty,202008,SUN.,0.3948,901,5,434.954,74,2020,08,1,1
088,East Liberty,202008,WEEKDAY,0.5919,1009,21,1028.91,174,2020,08,1,2
088,East Liberty,202008,WEEKDAY,0.5919,1009,21,663.226,112,2020,08,1,2
089,East Liberty,202008,SAT.,0.6773,145,5,450.912,132,2020,08,1,0
089,East Liberty,202008,SAT.,0.6773,145,5,150.304,44,2020,08,1,0
089,East Liberty,202008,SUN.,0.8199,80,5,348.432,102,2020,08,1,1
089,East Liberty,202008,SUN.,0.8199,80,5,116.144,34,2020,08,1,1
089,East Liberty,202008,WEEKDAY,0.8277,152,21,471.408,138,2020,08,1,2
089,East Liberty,202008,WEEKDAY,0.8277,152,21,157.136,46,2020,08,1,2
091,Ross,202008,SAT.,0.6178,974,5,2783.505,267,2020,08,3,0
091,Ross,202008,SAT.,0.6178,974,5,927.835,89,2020,08,3,0
091,Ross,202008,SUN.,0.5481,597,5,1907.295,183,2020,08,3,1
091,Ross,202008,SUN.,0.5481,597,5,635.765,61,2020,08,3,1
091,Ross,202008,WEEKDAY,0.642,1633,21,4367.925,420,2020,08,3,2
091,Ross,202008,WEEKDAY,0.642,1633,21,1455.975,140,2020,08,3,2
093,West Mifflin,202008,WEEKDAY,0.6735,746,21,2114.244,198,2020,08,4,2
093,West Mifflin,202008,WEEKDAY,0.6735,746,21,704.748,66,2020,08,4,2
G2,Collier,202008,SAT.,0.8452,537,5,1494.624,192,2020,08,0,0
G2,Collier,202008,SAT.,0.8452,537,5,498.208,64,2020,08,0,0
G2,Collier,202008,SUN.,0.847,429,5,1494.624,192,2020,08,0,1
G2,Collier,202008,SUN.,0.847,429,5,498.208,64,2020,08,0,1
G2,Collier,202008,WEEKDAY,0.8139,898,21,2382.057,306,2020,08,0,2
G2,Collier,202008,WEEKDAY,0.8139,898,21,1416.779,182,2020,08,0,2
G3,Collier,202008,WEEKDAY,0.7418,145,21,1428.876,78,2020,08,0,2
G3,Collier,202008,WEEKDAY,0.7418,145,21,805.776,44,2020,08,0,2
G31,Collier,202008,WEEKDAY,0.5632,94,21,520.548,42,2020,08,0,2
G31,Collier,202008,WEEKDAY,0.5632,94,21,303.758,26,2020,08,0,2
O1,Ross,202008,WEEKDAY,0.7083,96,21,444.861,66,2020,08,3,2
O1,Ross,202008,WEEKDAY,0.7083,96,21,283.231,42,2020,08,3,2
O12,Ross,202008,WEEKDAY,0.5954,199,21,1164.291,87,2020,08,3,2
O12,Ross,202008,WEEKDAY,0.5954,199,21,823.924,62,2020,08,3,2
O5,Ross,202008,WEEKDAY,0.6464,19,21,296.1,18,2020,08,3,2
O5,Ross,202008,WEEKDAY,0.6464,19,21,98.7,6,2020,08,3,2
P1,East Liberty,202008,SAT.,0.8208,2019,5,3287.208,348,2020,08,1,0
P1,East Liberty,202008,SAT.,0.8208,2019,5,1095.736,116,2020,08,1,0
P1,East Liberty,202008,SUN.,0.787,1473,5,2550.42,270,2020,08,1,1
P1,East Liberty,202008,SUN.,0.787,1473,5,850.14,90,2020,08,1,1
P1,East Liberty,202008,WEEKDAY,0.8701,3211,21,2832.42,300,2020,08,1,2
P1,East Liberty,202008,WEEKDAY,0.8701,3211,21,2408.582,260,2020,08,1,2
P10,East Liberty,202008,WEEKDAY,0.6843,135,21,1084.491,42,2020,08,1,2
P10,East Liberty,202008,WEEKDAY,0.6843,135,21,635.04,24,2020,08,1,2
P12,East Liberty,202008,WEEKDAY,0.7254,139,21,1449.867,66,2020,08,1,2
P12,East Liberty,202008,WEEKDAY,0.7254,139,21,840.517,38,2020,08,1,2
P13,Ross,202008,WEEKDAY,0.6743,37,21,385.665,27,2020,08,3,2
P13,Ross,202008,WEEKDAY,0.6743,37,21,200.067,14,2020,08,3,2
P16,East Liberty,202008,WEEKDAY,0.6677,193,21,1383.771,69,2020,08,1,2
P16,East Liberty,202008,WEEKDAY,0.6677,193,21,552.541,28,2020,08,1,2
P17,East Liberty,202008,WEEKDAY,0.7954,117,21,469.581,42,2020,08,1,2
P17,East Liberty,202008,WEEKDAY,0.7954,117,21,156.527,14,2020,08,1,2
P2,East Liberty,202008,WEEKDAY,0.8757,18,21,307.929,42,2020,08,1,2
P3,West Mifflin,202008,WEEKDAY,0.8805,752,21,1650.588,198,2020,08,4,2
P3,West Mifflin,202008,WEEKDAY,0.8805,752,21,941.997,113,2020,08,4,2
P67,East Liberty,202008,WEEKDAY,0.6878,90,21,503.238,36,2020,08,1,2
P67,East Liberty,202008,WEEKDAY,0.6878,90,21,266.737,19,2020,08,1,2
P68,East Liberty,202008,SAT.,0.772,396,5,1344.168,72,2020,08,1,0
P68,East Liberty,202008,SAT.,0.772,396,5,447.648,24,2020,08,1,0
P68,East Liberty,202008,SUN.,0.6638,317,5,1232.154,66,2020,08,1,1
P68,East Liberty,202008,SUN.,0.6638,317,5,410.344,22,2020,08,1,1
P68,East Liberty,202008,WEEKDAY,0.7195,631,21,2294.925,147,2020,08,1,2
P68,East Liberty,202008,WEEKDAY,0.7195,631,21,766.415,49,2020,08,1,2
P69,East Liberty,202008,WEEKDAY,0.6893,118,21,455.976,36,2020,08,1,2
P69,East Liberty,202008,WEEKDAY,0.6893,118,21,151.992,12,2020,08,1,2
P7,West Mifflin,202008,WEEKDAY,0.748,206,21,1120.086,66,2020,08,4,2
P7,West Mifflin,202008,WEEKDAY,0.748,206,21,492.696,29,2020,08,4,2
P71,East Liberty,202008,WEEKDAY,0.6909,68,21,463.992,54,2020,08,1,2
P71,East Liberty,202008,WEEKDAY,0.6909,68,21,281.271,30,2020,08,1,2
P76,West Mifflin,202008,WEEKDAY,0.7466,174,21,1034.829,63,2020,08,4,2
P76,West Mifflin,202008,WEEKDAY,0.7466,174,21,539.673,34,2020,08,4,2
P78,East Liberty,202008,WEEKDAY,0.6866,486,21,2179.989,132,2020,08,1,2
P78,East Liberty,202008,WEEKDAY,0.6866,486,21,815.787,50,2020,08,1,2
Y1,West Mifflin,202008,WEEKDAY,0.6893,80,21,463.389,51,2020,08,4,2
Y1,West Mifflin,202008,WEEKDAY,0.6893,80,21,224.716,25,2020,08,4,2
Y45,West Mifflin,202008,WEEKDAY,0.7448,54,21,449.874,54,2020,08,4,2
Y45,West Mifflin,202008,WEEKDAY,0.7448,54,21,149.958,18,2020,08,4,2
Y46,West Mifflin,202008,SAT.,0.8278,418,5,1875.324,96,2020,08,4,0
Y46,West Mifflin,202008,SAT.,0.8278,418,5,625.108,32,2020,08,4,0
Y46,West Mifflin,202008,SUN.,0.6596,332,5,1757.922,90,2020,08,4,1
Y46,West Mifflin,202008,SUN.,0.6596,332,5,585.974,30,2020,08,4,1
Y46,West Mifflin,202008,WEEKDAY,0.657,724,21,3104.082,162,2020,08,4,2
Y46,West Mifflin,202008,WEEKDAY,0.657,724,21,1268.721,66,2020,08,4,2
Y47,West Mifflin,202008,SAT.,0.6564,264,5,1233.765,90,2020,08,4,0
Y47,West Mifflin,202008,SAT.,0.6564,264,5,411.255,30,2020,08,4,0
Y47,West Mifflin,202008,WEEKDAY,0.6437,480,21,1974.024,144,2020,08,4,2
Y47,West Mifflin,202008,WEEKDAY,0.6437,480,21,658.008,48,2020,08,4,2
Y49,West Mifflin,202008,SAT.,0.6812,423,5,1219.905,90,2020,08,4,0
Y49,West Mifflin,202008,SAT.,0.6812,423,5,406.635,30,2020,08,4,0
Y49,West Mifflin,202008,SUN.,0.617,263,5,975.924,72,2020,08,4,1
Y49,West Mifflin,202008,SUN.,0.617,263,5,325.308,24,2020,08,4,1
Y49,West Mifflin,202008,WEEKDAY,0.6714,550,21,1951.848,144,2020,08,4,2
Y49,West Mifflin,202008,WEEKDAY,0.6714,550,21,650.616,48,2020,08,4,2
001,Ross,202009,SAT.,0.4474,813,4,735.648,30,2020,09,3,0
001,Ross,202009,SUN.,0.5109,630,5,637.472,26,2020,09,3,1
001,Ross,202009,WEEKDAY,0.6088,1018,21,1176.768,48,2020,09,3,2
002,Ross,202009,SAT.,0.7028,63,4,115.83,22,2020,09,3,0
002,Ross,202009,SUN.,0.2435,37,5,84.24,16,2020,09,3,1
002,Ross,202009,WEEKDAY,0.6088,463,21,994.512,53,2020,09,3,2
004,Ross,202009,SAT.,0.6682,114,4,198.302,26,2020,09,3,0
004,Ross,202009,WEEKDAY,0.7251,220,21,350.842,46,2020,09,3,2
006,Ross,202009,SAT.,0.686,290,4,157.024,32,2020,09,3,0
006,Ross,202009,SUN.,0.5996,246,5,157.024,32,2020,09,3,1
006,Ross,202009,WEEKDAY,0.7756,542,21,309.104,63,2020,09,3,2
007,Ross,202009,WEEKDAY,0.7142,68,21,68.43,12,2020,09,3,2
008,Ross,202009,SAT.,0.634,913,4,586.908,72,2020,09,3,0
008,Ross,202009,SUN.,0.7403,510,5,373.669,46,2020,09,3,1
008,Ross,202009,WEEKDAY,0.7668,1478,21,1152.963,142,2020,09,3,2
011,Ross,202009,SAT.,0.6956,157,4,100.945,26,2020,09,3,0
011,Ross,202009,SUN.,0.8976,82,5,69.885,18,2020,09,3,1
011,Ross,202009,WEEKDAY,0.777,276,21,194.125,50,2020,09,3,2
012,Ross,202009,SAT.,0.6106,788,4,891.461,52,2020,09,3,0
012,Ross,202009,SUN.,0.6369,493,5,774.402,45,2020,09,3,1
012,Ross,202009,WEEKDAY,0.7134,650,21,766.499,45,2020,09,3,2
013,Ross,202009,SAT.,0.5537,895,4,716.394,74,2020,09,3,0
013,Ross,202009,SUN.,0.6508,467,5,405.562,42,2020,09,3,1
013,Ross,202009,WEEKDAY,0.6995,1069,21,810.734,84,2020,09,3,2
014,Ross,202009,SAT.,0.7084,323,4,566.066,34,2020,09,3,0
014,Ross,202009,SUN.,0.8509,206,5,499.47,30,2020,09,3,1
014,Ross,202009,WEEKDAY,0.7383,709,21,1232.52,74,2020,09,3,2
015,Ross,202009,SAT.,0.6077,448,4,281.325,50,2020,09,3,0
015,Ross,202009,SUN.,0.652,244,5,180.048,32,2020,09,3,1
015,Ross,202009,WEEKDAY,0.7473,467,21,331.892,59,2020,09,3,2
016,Ross,202009,SAT.,0.6032,1259,4,641.654,92,2020,09,3,0
016,Ross,202009,SUN.,0.779,856,5,502.164,72,2020,09,3,1
016,Ross,202009,WEEKDAY,0.7598,1836,21,969.405,139,2020,09,3,2
017,Ross,202009,SAT.,0.6119,317,4,400.752,44,2020,09,3,0
017,Ross,202009,SUN.,0.6616,307,5,400.752,44,2020,09,3,1
017,Ross,202009,WEEKDAY,0.667,687,21,601.128,66,2020,09,3,2
018,Ross,202009,WEEKDAY,0.941,44,21,69.375,23,2020,09,3,2
019L,Ross,202009,WEEKDAY,0.561,135,21,202.797,21,2020,09,3,2
028X,East Liberty,202009,SAT.,0.6299,788,4,2263.582,80,2020,09,1,0
028X,East Liberty,202009,SUN.,0.6759,647,5,2262.904,80,2020,09,1,1
028X,East Liberty,202009,WEEKDAY,0.6649,688,21,2258.308,80,2020,09,1,2
051,West Mifflin,202009,SAT.,0.6744,3053,4,1704.304,122,2020,09,4,0
051,West Mifflin,202009,SUN.,0.6738,2023,5,1146.966,82,2020,09,4,1
051,West Mifflin,202009,WEEKDAY,0.7314,3779,21,2003.766,206,2020,09,4,2
051L,West Mifflin,202009,WEEKDAY,0.8451,231,21,122.271,26,2020,09,4,2
052L,West Mifflin,202009,WEEKDAY,0.6689,135,21,272.738,24,2020,09,4,2
053,West Mifflin,202009,SAT.,0.6532,245,4,307.275,34,2020,09,4,0
053,West Mifflin,202009,SUN.,0.7769,93,5,162.675,18,2020,09,4,1
053L,West Mifflin,202009,WEEKDAY,0.7469,574,21,924.618,55,2020,09,4,2
054,Ross,202009,SAT.,0.5614,1350,4,950.064,81,2020,09,3,0
054,Ross,202009,SUN.,0.6512,635,5,516.318,44,2020,09,3,1
054,Ross,202009,WEEKDAY,0.6131,1659,21,1340.536,114,2020,09,3,2
055,West Mifflin,202009,SAT.,0.7341,591,4,1028.25,36,2020,09,4,0
055,West Mifflin,202009,SUN.,0.75,431,5,971.125,34,2020,09,4,1
055,West Mifflin,202009,WEEKDAY,0.7205,667,21,1028.25,36,2020,09,4,2
056,West Mifflin,202009,SAT.,0.7378,425,4,540.481,34,2020,09,4,0
056,West Mifflin,202009,SUN.,0.7471,315,5,508.688,32,2020,09,4,1
056,West Mifflin,202009,WEEKDAY,0.6789,683,21,931.133,60,2020,09,4,2
057,West Mifflin,202009,SAT.,0.6743,486,4,349.98,38,2020,09,4,0
057,West Mifflin,202009,SUN.,0.7398,343,5,331.56,36,2020,09,4,1
057,West Mifflin,202009,WEEKDAY,0.7192,593,21,571.02,62,2020,09,4,2
058,East Liberty,202009,SAT.,0.5669,138,4,229.704,24,2020,09,1,0
058,East Liberty,202009,SUN.,0.9506,58,5,172.278,18,2020,09,1,1
058,East Liberty,202009,WEEKDAY,0.6626,284,21,497.692,52,2020,09,1,2
059,West Mifflin,202009,SAT.,0.7058,1338,4,1278.09,36,2020,09,4,0
059,West Mifflin,202009,SUN.,0.7294,866,5,994.07,28,2020,09,4,1
059,West Mifflin,202009,WEEKDAY,0.7026,1337,21,1349.095,38,2020,09,4,2
061A,West Mifflin,202009,SAT.,0.7272,1585,4,1090.66,88,2020,09,4,0
061A,West Mifflin,202009,SUN.,0.7014,1046,5,795.938,64,2020,09,4,1
061A,West Mifflin,202009,WEEKDAY,0.7342,1744,21,1362.393,110,2020,09,4,2
061B,West Mifflin,202009,SAT.,0.7517,1216,4,991.199,98,2020,09,4,0
061B,West Mifflin,202009,SUN.,0.7524,797,5,675.948,66,2020,09,4,1
061B,West Mifflin,202009,WEEKDAY,0.7136,1366,21,1157.172,114,2020,09,4,2
061C,West Mifflin,202009,SAT.,0.7194,1963,4,1411.974,94,2020,09,4,0
061C,West Mifflin,202009,SUN.,0.704,1404,5,991.386,66,2020,09,4,1
061C,West Mifflin,202009,WEEKDAY,0.6868,2200,21,1712.394,114,2020,09,4,2
061D,West Mifflin,202009,SAT.,0.7023,1440,4,912.824,92,2020,09,4,0
061D,West Mifflin,202009,SUN.,0.7683,924,5,575.476,58,2020,09,4,1
061D,West Mifflin,202009,WEEKDAY,0.7284,1611,21,1265.065,135,2020,09,4,2
064,East Liberty/West Mifflin,202009,SAT.,0.7227,942,4,350.2235,37,2020,09,2,0
064,East Liberty/West Mifflin,202009,SUN.,0.6964,559,5,217.7065,23,2020,09,2,1
064,East Liberty/West Mifflin,202009,WEEKDAY,0.8022,884,21,378.62,40,2020,09,2,2
065,West Mifflin,202009,WEEKDAY,0.8435,68,21,130.551,23,2020,09,4,2
067,East Liberty,202009,SAT.,0.5045,447,4,634.273,33,2020,09,1,0
067,East Liberty,202009,SUN.,0.63,275,5,481.202,26,2020,09,1,1
067,East Liberty,202009,WEEKDAY,0.6175,733,21,1010.831,61,2020,09,1,2
069,East Liberty,202009,SAT.,0.6998,197,4,281.963,22,2020,09,1,0
069,East Liberty,202009,SUN.,0.6978,141,5,256.33,20,2020,09,1,1
069,East Liberty,202009,WEEKDAY,0.6447,648,21,936.617,51,2020,09,1,2
071,East Liberty,202009,WEEKDAY,0.7192,49,21,91.539,14,2020,09,1,2
071A,East Liberty,202009,SAT.,0.7021,1251,4,559.356,84,2020,09,1,0
071A,East Liberty,202009,SUN.,0.768,808,5,386.222,58,2020,09,1,1
071A,East Liberty,202009,WEEKDAY,0.7519,1777,21,905.792,136,2020,09,1,2
071B,East Liberty,202009,SAT.,0.7067,1027,4,512.962,76,2020,09,1,0
071B,East Liberty,202009,SUN.,0.6721,651,5,364.473,54,2020,09,1,1
071B,East Liberty,202009,WEEKDAY,0.7216,1282,21,903.007,131,2020,09,1,2
071C,East Liberty,202009,SAT.,0.6477,1666,4,636.588,72,2020,09,1,0
071C,East Liberty,202009,SUN.,0.7158,988,5,477.441,54,2020,09,1,1
071C,East Liberty,202009,WEEKDAY,0.6849,2027,21,1078.663,122,2020,09,1,2
071D,East Liberty,202009,SAT.,0.7634,1002,4,642.447,78,2020,09,1,0
071D,East Liberty,202009,SUN.,0.7455,595,5,477.717,58,2020,09,1,1
071D,East Liberty,202009,WEEKDAY,0.729,1253,21,1079.382,131,2020,09,1,2
074,East Liberty,202009,SAT.,0.7386,258,4,401.94,44,2020,09,1,0
074,East Liberty,202009,WEEKDAY,0.5983,381,21,544.055,55,2020,09,1,2
075,East Liberty,202009,SAT.,0.7608,1018,4,617.23,56,2020,09,1,0
075,East Liberty,202009,SUN.,0.6418,682,5,528.666,48,2020,09,1,1
075,East Liberty,202009,WEEKDAY,0.7275,1377,21,1020.5,94,2020,09,1,2
077,East Liberty,202009,SAT.,0.7513,617,4,461.104,38,2020,09,1,0
077,East Liberty,202009,SUN.,0.5587,411,5,403.814,34,2020,09,1,1
077,East Liberty,202009,WEEKDAY,0.5935,1028,21,1252.224,62,2020,09,1,2
079,East Liberty,202009,SAT.,0.6006,563,4,428.561,63,2020,09,1,0
079,East Liberty,202009,SUN.,0.6876,554,5,311.564,35,2020,09,1,1
079,East Liberty,202009,WEEKDAY,0.7442,675,21,511.479,78,2020,09,1,2
081,West Mifflin,202009,SAT.,0.6141,566,4,293.208,48,2020,09,4,0
081,West Mifflin,202009,SUN.,0.6383,358,5,207.689,34,2020,09,4,1
081,West Mifflin,202009,WEEKDAY,0.698,839,21,390.944,64,2020,09,4,2
082,East Liberty,202009,SAT.,0.5518,1678,4,588.936,80,2020,09,1,0
082,East Liberty,202009,SUN.,0.6528,1115,5,559.366,76,2020,09,1,1
082,East Liberty,202009,WEEKDAY,0.6404,2030,21,765.828,104,2020,09,1,2
083,West Mifflin,202009,SAT.,0.5955,976,4,417.716,58,2020,09,4,0
083,West Mifflin,202009,SUN.,0.6244,546,5,259.272,36,2020,09,4,1
083,West Mifflin,202009,WEEKDAY,0.7097,1265,21,475.332,66,2020,09,4,2
086,East Liberty,202009,SAT.,0.5403,1537,4,795.69,90,2020,09,1,0
086,East Liberty,202009,SUN.,0.5693,758,5,565.824,64,2020,09,1,1
086,East Liberty,202009,WEEKDAY,0.6121,1233,21,760.326,86,2020,09,1,2
087,East Liberty,202009,SAT.,0.7678,396,4,358.064,46,2020,09,1,0
087,East Liberty,202009,SUN.,0.92,143,5,155.68,20,2020,09,1,1
087,East Liberty,202009,WEEKDAY,0.7689,845,21,813.54,104,2020,09,1,2
088,East Liberty,202009,SAT.,0.5881,666,4,497.004,84,2020,09,1,0
088,East Liberty,202009,SUN.,0.503,833,5,434.954,74,2020,09,1,1
088,East Liberty,202009,WEEKDAY,0.6132,1047,21,663.226,112,2020,09,1,2
089,East Liberty,202009,SAT.,0.8497,136,4,150.304,44,2020,09,1,0
089,East Liberty,202009,SUN.,0.8616,84,5,116.144,34,2020,09,1,1
089,East Liberty,202009,WEEKDAY,0.7726,166,21,157.136,46,2020,09,1,2
091,Ross,202009,SAT.,0.5768,944,4,927.835,89,2020,09,3,0
091,Ross,202009,SUN.,0.5932,588,5,635.765,61,2020,09,3,1
091,Ross,202009,WEEKDAY,0.6527,1629,21,1455.975,140,2020,09,3,2
093,West Mifflin,202009,WEEKDAY,0.7261,776,21,704.748,66,2020,09,4,2
G2,Collier,202009,SAT.,0.8503,564,4,498.208,64,2020,09,0,0
G2,Collier,202009,SUN.,0.8745,405,5,498.208,64,2020,09,0,1
G2,Collier,202009,WEEKDAY,0.8116,1093,21,1416.779,182,2020,09,0,2
G3,Collier,202009,WEEKDAY,0.8118,130,21,805.776,44,2020,09,0,2
G31,Collier,202009,WEEKDAY,0.4974,103,21,303.758,26,2020,09,0,2
O1,Ross,202009,WEEKDAY,0.6596,107,21,283.231,42,2020,09,3,2
O12,Ross,202009,WEEKDAY,0.6054,257,21,823.924,62,2020,09,3,2
O5,Ross,202009,WEEKDAY,0.6776,17,21,98.7,6,2020,09,3,2
P1,East Liberty,202009,SAT.,0.8484,2301,4,1095.736,116,2020,09,1,0
P1,East Liberty,202009,SUN.,0.7784,1431,5,850.14,90,2020,09,1,1
P1,East Liberty,202009,WEEKDAY,0.8754,3197,21,2408.582,260,2020,09,1,2
P10,East Liberty,202009,WEEKDAY,0.6704,161,21,635.04,24,2020,09,1,2
P12,East Liberty,202009,WEEKDAY,0.7159,138,21,840.517,38,2020,09,1,2
P13,Ross,202009,WEEKDAY,0.6705,53,21,200.067,14,2020,09,3,2
P16,East Liberty,202009,WEEKDAY,0.6763,212,21,552.541,28,2020,09,1,2
P17,East Liberty,202009,WEEKDAY,0.7631,122,21,156.527,14,2020,09,1,2
P2,East Liberty,202009,WEEKDAY,0.8533,203,21,307.929,42,2020,09,1,2
P3,West Mifflin,202009,WEEKDAY,0.9018,920,21,941.997,113,2020,09,4,2
P67,East Liberty,202009,WEEKDAY,0.7191,110,21,266.737,19,2020,09,1,2
P68,East Liberty,202009,SAT.,0.7192,433,4,447.648,24,2020,09,1,0
P68,East Liberty,202009,SUN.,0.7234,308,5,410.344,22,2020,09,1,1
P68,East Liberty,202009,WEEKDAY,0.6715,630,21,766.415,49,2020,09,1,2
P69,East Liberty,202009,WEEKDAY,0.6617,101,21,151.992,12,2020,09,1,2
P7,West Mifflin,202009,WEEKDAY,0.7534,224,21,492.696,29,2020,09,4,2
P71,East Liberty,202009,WEEKDAY,0.7307,85,21,281.271,30,2020,09,1,2
P76,West Mifflin,202009,WEEKDAY,0.7661,211,21,539.673,34,2020,09,4,2
P78,East Liberty,202009,WEEKDAY,0.6427,530,21,815.787,50,2020,09,1,2
Y1,West Mifflin,202009,WEEKDAY,0.6699,99,21,224.716,25,2020,09,4,2
Y45,West Mifflin,202009,WEEKDAY,0.7495,60,21,149.958,18,2020,09,4,2
Y46,West Mifflin,202009,SAT.,0.8271,362,4,625.108,32,2020,09,4,0
Y46,West Mifflin,202009,SUN.,0.7289,318,5,585.974,30,2020,09,4,1
Y46,West Mifflin,202009,WEEKDAY,0.6726,714,21,1268.721,66,2020,09,4,2
Y47,West Mifflin,202009,SAT.,0.6912,297,4,411.255,30,2020,09,4,0
Y47,West Mifflin,202009,WEEKDAY,0.6904,480,21,658.008,48,2020,09,4,2
Y49,West Mifflin,202009,SAT.,0.5481,411,4,406.635,30,2020,09,4,0
Y49,West Mifflin,202009,SUN.,0.4251,278,5,325.308,24,2020,09,4,1
Y49,West Mifflin,202009,WEEKDAY,0.5405,586,21,650.616,48,2020,09,4,2
001,Ross,202010,SAT.,0.4849,785,5,735.648,30,2020,10,3,0
001,Ross,202010,SUN.,0.5836,575,4,637.472,26,2020,10,3,1
001,Ross,202010,WEEKDAY,0.634,989,22,1176.768,48,2020,10,3,2
011,Ross,202010,SAT.,0.7231,133,5,100.945,26,2020,10,3,0
011,Ross,202010,SUN.,0.6791,88,4,69.885,18,2020,10,3,1
011,Ross,202010,WEEKDAY,0.8016,267,22,194.125,50,2020,10,3,2
012,Ross,202010,SAT.,0.6177,737,5,891.461,52,2020,10,3,0
012,Ross,202010,SUN.,0.6667,494,4,774.402,45,2020,10,3,1
012,Ross,202010,WEEKDAY,0.7362,596,22,766.499,45,2020,10,3,2
013,Ross,202010,SAT.,0.6086,849,5,716.394,74,2020,10,3,0
013,Ross,202010,SUN.,0.7132,395,4,405.562,42,2020,10,3,1
013,Ross,202010,WEEKDAY,0.7143,1018,22,810.734,84,2020,10,3,2
014,Ross,202010,SAT.,0.7278,310,5,566.066,34,2020,10,3,0
014,Ross,202010,SUN.,0.744,192,4,499.47,30,2020,10,3,1
014,Ross,202010,WEEKDAY,0.7405,713,22,1232.52,74,2020,10,3,2
015,Ross,202010,SAT.,0.6218,433,5,281.325,50,2020,10,3,0
015,Ross,202010,SUN.,0.6043,230,4,180.048,32,2020,10,3,1
015,Ross,202010,WEEKDAY,0.7446,487,22,331.892,59,2020,10,3,2
016,Ross,202010,SAT.,0.6799,1192,5,641.654,92,2020,10,3,0
016,Ross,202010,SUN.,0.7256,828,4,502.164,72,2020,10,3,1
016,Ross,202010,WEEKDAY,0.754,1780,22,969.405,139,2020,10,3,2
017,Ross,202010,SAT.,0.6283,321,5,400.752,44,2020,10,3,0
017,Ross,202010,SUN.,0.6653,286,4,400.752,44,2020,10,3,1
017,Ross,202010,WEEKDAY,0.6504,651,22,601.128,66,2020,10,3,2
018,Ross,202010,WEEKDAY,0.9537,50,22,69.375,23,2020,10,3,2
019L,Ross,202010,WEEKDAY,0.5771,151,22,202.797,21,2020,10,3,2
002,Ross,202010,SAT.,0.6125,47,5,115.83,22,2020,10,3,0
002,Ross,202010,SUN.,0.2385,27,4,84.24,16,2020,10,3,1
002,Ross,202010,WEEKDAY,0.6174,493,22,994.512,53,2020,10,3,2
028X,East Liberty,202010,SAT.,0.5352,783,5,2263.582,80,2020,10,1,0
028X,East Liberty,202010,SUN.,0.6735,616,4,2262.904,80,2020,10,1,1
028X,East Liberty,202010,WEEKDAY,0.6697,709,22,2258.308,80,2020,10,1,2
004,Ross,202010,SAT.,0.6222,99,5,198.302,26,2020,10,3,0
004,Ross,202010,WEEKDAY,0.6985,214,22,350.842,46,2020,10,3,2
051,West Mifflin,202010,SAT.,0.6055,2889,5,1704.304,122,2020,10,4,0
051,West Mifflin,202010,SUN.,0.6024,1777,4,1146.966,82,2020,10,4,1
051,West Mifflin,202010,WEEKDAY,0.6764,3733,22,2003.766,206,2020,10,4,2
051L,West Mifflin,202010,WEEKDAY,0.7989,227,22,122.271,26,2020,10,4,2
052L,West Mifflin,202010,WEEKDAY,0.6575,145,22,272.738,24,2020,10,4,2
053,West Mifflin,202010,SAT.,0.669,243,5,307.275,34,2020,10,4,0
053,West Mifflin,202010,SUN.,0.723,88,4,162.675,18,2020,10,4,1
053L,West Mifflin,202010,WEEKDAY,0.733,573,22,924.618,55,2020,10,4,2
054,Ross,202010,SAT.,0.5831,1343,5,950.064,81,2020,10,3,0
054,Ross,202010,SUN.,0.6252,622,4,516.318,44,2020,10,3,1
054,Ross,202010,WEEKDAY,0.6222,1682,22,1340.536,114,2020,10,3,2
055,West Mifflin,202010,SAT.,0.7298,530,5,1028.25,36,2020,10,4,0
055,West Mifflin,202010,SUN.,0.7433,407,4,971.125,34,2020,10,4,1
055,West Mifflin,202010,WEEKDAY,0.728,632,22,1028.25,36,2020,10,4,2
056,West Mifflin,202010,SAT.,0.7155,366,5,540.481,34,2020,10,4,0
